id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Activity,Stage,DefenderResponse,Signature,Guess,IP_flag,Port_flag,Agent_flag,Transfer_flag,Violations
420,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59044,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256019342,1625256079451,60109,33,4688,1625256019342,1625256079451,60109,17,2060,1625256019343,1625256079451,60108,16,2628,54,142.06060606060603,219.92384184558344,1251,54,121.1764705882353,113.96229381582626,410,66,164.25,297.16852682162244,1251,0,1878.4062499999995,5033.95073385978,15104,0,3756.8125,6696.533583068681,15104,0,4007.2,6853.748486360271,15104,2,0,0,0,30,11,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,5,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
430,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59050,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256091888,1625256151968,60080,33,4417,1625256091888,1625256151968,60080,17,2045,1625256091889,1625256151968,60079,16,2372,54,133.84848484848487,217.4458440066344,1251,54,120.29411764705884,112.164925837961,410,66,148.25,294.9925422786143,1251,0,1877.4999999999995,5032.790542548069,15103,0,3755.0,6695.870906760375,15104,0,4005.266666666667,6852.976938806195,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
442,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59056,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256151899,1625256211983,60084,33,4432,1625256151899,1625256211983,60084,17,2060,1625256151900,1625256211982,60082,16,2372,54,134.3030303030303,217.88392621538264,1251,54,121.1764705882353,113.96229381582626,410,66,148.25,294.9925422786143,1251,0,1877.625,5031.73068891872,15140,0,3755.250000000001,6694.006468476109,15140,0,4005.466666666667,6851.35799747202,15141,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
452,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59068,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256199475,1625256259608,60133,33,4422,1625256199475,1625256259608,60133,17,2050,1625256199475,1625256259608,60133,16,2372,54,134.0,217.58848774693945,1251,54,120.58823529411764,112.75418995736334,410,66,148.25,294.9925422786143,1251,0,1879.15625,5034.662996758316,15256,0,3758.3125,6697.193857318153,15256,0,4008.8666666666654,6854.17990162277,15256,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
468,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59128,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256271959,1625256332079,60120,33,4420,1625256271959,1625256332079,60120,17,2048,1625256271960,1625256332079,60119,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1878.75,5027.835101358398,15108,0,3757.5,6687.297162032904,15108,0,4007.933333333334,6844.029384034219,15109,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
521,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59162,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256512050,1625256572134,60084,33,4421,1625256512050,1625256572134,60084,17,2049,1625256512051,1625256572134,60083,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1877.6249999999995,5031.093216350985,15103,0,3755.25,6693.31595449271,15104,0,4005.533333333333,6850.284195008332,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
522,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59152,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256391992,1625256452096,60104,33,4421,1625256391992,1625256452096,60104,17,2049,1625256391992,1625256452096,60104,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1878.25,5034.622957340564,15103,0,3756.5,6698.260530416336,15104,0,4006.933333333334,6855.53769347574,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
529,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59168,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256619727,1625256679812,60085,33,4421,1625256619727,1625256679812,60085,17,2049,1625256619727,1625256679812,60085,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1877.65625,5031.86237317162,15104,0,3755.3125,6693.896988737826,15104,0,4005.666666666666,6850.843145885316,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
533,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59174,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256692110,1625256752198,60088,33,4421,1625256692110,1625256752198,60088,17,2049,1625256692111,1625256752197,60086,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1877.75,5030.931979329989,15103,0,3755.5,6692.844059142571,15104,0,4005.7333333333336,6849.818500897532,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
549,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59180,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256752111,1625256812208,60097,33,4417,1625256752111,1625256812208,60097,17,2045,1625256752111,1625256812207,60096,16,2372,54,133.84848484848487,217.4458440066344,1251,54,120.29411764705884,112.164925837961,410,66,148.25,294.9925422786143,1251,0,1878.03125,5035.902811614238,15102,0,3756.062500000001,6700.531137840244,15104,0,4006.400000000001,6857.9757925665335,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
607,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59186,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256859830,1625256919917,60087,33,4426,1625256859830,1625256919917,60087,17,2054,1625256859830,1625256919917,60087,16,2372,54,134.12121212121215,217.70504093494216,1251,54,120.82352941176472,113.2327444327157,410,66,148.25,294.9925422786143,1251,0,1877.71875,5035.576548560382,15103,0,3755.4375,6699.912954347491,15104,0,4005.800000000001,6857.310314026713,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
648,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59192,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256919861,1625256979969,60108,33,4421,1625256919861,1625256979969,60108,17,2049,1625256919861,1625256979969,60108,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1878.3749999999995,5036.204963609392,15104,0,3756.75,6700.344324485621,15104,0,4007.2,6857.710282177697,15105,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
658,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59198,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256992272,1625257052339,60067,33,4417,1625256992272,1625257052339,60067,17,2045,1625256992273,1625257052338,60065,16,2372,54,133.84848484848487,217.4458440066344,1251,54,120.29411764705884,112.164925837961,410,66,148.25,294.9925422786143,1251,0,1877.09375,5033.276502017958,15103,0,3754.187500000001,6696.571811693403,15104,0,4004.3333333333335,6853.7858533667,15103,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
666,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59204,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257052273,1625257112379,60106,33,4425,1625257052273,1625257112379,60106,17,2053,1625257052273,1625257112379,60106,16,2372,54,134.0909090909091,217.67569967103063,1251,54,120.76470588235291,113.11251556070437,410,66,148.25,294.9925422786143,1251,0,1878.3124999999995,5029.267377144155,15104,0,3756.625,6689.477945500182,15104,0,4007.066666666667,6846.465359863404,15105,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
695,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59210,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257159964,1625257220039,60075,33,4420,1625257159964,1625257220039,60075,17,2048,1625257159964,1625257220039,60075,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1877.34375,5032.293215528727,15104,0,3754.6875,6694.748496334023,15104,0,4005.0,6851.9227228567015,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
745,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59216,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257219965,1625257280067,60102,33,4421,1625257219965,1625257280067,60102,17,2049,1625257219966,1625257280067,60101,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1878.1875,5033.881901273384,15104,0,3756.375000000001,6696.556367517063,15104,0,4006.7333333333336,6853.791802109739,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
746,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59222,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257292299,1625257352395,60096,33,4420,1625257292299,1625257352395,60096,17,2048,1625257292299,1625257352394,60095,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1878.0,5029.766120388348,15103,0,3756.0,6690.737169151592,15104,0,4006.3333333333335,6847.70319853585,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
758,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49761,10.1.5.21,fa:16:3e:2b:10:fa,fa:16:3e,3306,6,4,0,0,1625257769510,1625257822263,52753,51,6217,1625257769510,1625257822263,52753,51,6217,0,0,0,0,0,54,121.90196078431374,65.15282185813928,357,54,121.90196078431374,65.15282185813928,357,0,0.0,0.0,0,1,1055.0600000000002,3664.304842111034,23757,1,1055.0600000000002,3664.304842111034,23757,0,0.0,0.0,0,1,0,0,0,50,41,0,0,1,0,0,0,50,41,0,0,0,0,0,0,0,0,0,0,MySQL,Database,1,,,,,,Data Transfer Size Limits,Data Exfiltration,Benign,APT,False,,True,,,1
770,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59158,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256452050,1625256512161,60111,33,4421,1625256452050,1625256512161,60111,17,2049,1625256452051,1625256512160,60109,16,2372,54,133.96969696969697,217.5596879089284,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1878.46875,5028.376137446074,15103,0,3756.9375,6688.3030679811945,15104,0,4007.2666666666655,6845.150864106718,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
773,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59164,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256559674,1625256619802,60128,33,4417,1625256559674,1625256619802,60128,17,2045,1625256559674,1625256619801,60127,16,2372,54,133.84848484848487,217.4458440066344,1251,54,120.29411764705884,112.164925837961,410,66,148.25,294.9925422786143,1251,0,1879.0,5033.857547294283,15149,0,3758.0,6696.635712554974,15150,0,4008.466666666667,6853.647505074179,15150,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
776,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59170,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256632052,1625256692172,60120,33,4420,1625256632052,1625256692172,60120,17,2048,1625256632053,1625256692172,60119,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1878.75,5034.816856072676,15103,0,3757.5,6698.119218606569,15104,0,4007.933333333333,6855.38499978215,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
782,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59176,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256739768,1625256799860,60092,33,4421,1625256739768,1625256799860,60092,17,2049,1625256739769,1625256799860,60091,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1877.8750000000005,5031.325687869884,15103,0,3755.75,6693.377986238837,15104,0,4006.066666666666,6850.328464144378,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
799,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59182,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256799779,1625256859886,60107,33,4418,1625256799779,1625256859886,60107,17,2046,1625256799779,1625256859886,60107,16,2372,54,133.87878787878785,217.47410155805875,1251,54,120.35294117647058,112.28197828262032,410,66,148.25,294.9925422786143,1251,0,1878.34375,5035.291429624505,15103,0,3756.687500000001,6699.095876497066,15104,0,4007.1333333333337,6856.403376892777,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
823,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59188,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256872182,1625256932282,60100,33,4420,1625256872182,1625256932282,60100,17,2048,1625256872183,1625256932282,60099,16,2372,54,133.93939393939397,217.5310235624363,1251,54,120.47058823529414,112.51728625363464,410,66,148.25,294.9925422786143,1251,0,1878.125,5032.593807916936,15103,0,3756.250000000001,6695.042469369904,15104,0,4006.600000000001,6852.213060652115,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
838,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59194,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256932213,1625256992339,60126,33,4421,1625256932213,1625256992339,60126,17,2049,1625256932214,1625256992338,60124,16,2372,54,133.96969696969697,217.5596879089283,1251,54,120.52941176470588,112.63553926662024,410,66,148.25,294.9925422786143,1251,0,1878.9375,5036.559962318751,15112,0,3757.874999999999,6700.716796234066,15112,0,4008.2666666666655,6858.12862299358,15113,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
845,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59200,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257039921,1625257100003,60082,33,4424,1625257039921,1625257100003,60082,17,2052,1625257039922,1625257100003,60081,16,2372,54,134.0606060606061,217.64649368212025,1251,54,120.70588235294116,112.99267935682954,410,66,148.25,294.9925422786143,1251,0,1877.5625,5031.789106160051,15104,0,3755.125000000001,6693.686705894344,15104,0,4005.4,6850.67915089967,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
859,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59206,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257099922,1625257160026,60104,33,4431,1625257099922,1625257160026,60104,17,2059,1625257099923,1625257160026,60103,16,2372,54,134.27272727272734,217.8537744576728,1251,54,121.11764705882356,113.83973512845876,410,66,148.25,294.9925422786143,1251,0,1878.25,5034.279293007093,15104,0,3756.500000000001,6697.137368557803,15104,0,4006.866666666667,6854.394220046694,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
906,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59212,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257172275,1625257232356,60081,33,4424,1625257172275,1625257232356,60081,17,2052,1625257172275,1625257232356,60081,16,2372,54,134.0606060606061,217.64649368212025,1251,54,120.70588235294116,112.99267935682954,410,66,148.25,294.9925422786143,1251,0,1877.5312499999995,5034.171322295035,15104,0,3755.0625,6697.546799326352,15104,0,4005.4,6854.687997484433,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
968,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59218,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625257232297,1625257292373,60076,33,4424,1625257232297,1625257292373,60076,17,2052,1625257232297,1625257292373,60076,16,2372,54,134.0606060606061,217.64649368212025,1251,54,120.70588235294116,112.99267935682954,410,66,148.25,294.9925422786143,1251,0,1877.375,5032.248069107112,15103,0,3754.75,6694.955837544163,15104,0,4005.066666666668,6852.141369847893,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
1016,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59154,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256439569,1625256499698,60129,33,4428,1625256439569,1625256499698,60129,17,2056,1625256439570,1625256499697,60127,16,2372,54,134.18181818181816,217.76412906879528,1251,54,120.94117647058825,113.47437518457376,410,66,148.25,294.9925422786143,1251,0,1879.03125,5034.087850133617,15103,0,3758.0625,6696.974455864379,15104,0,4008.466666666667,6854.041705099123,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
1049,0,10.1.3.17,fa:16:3e:c7:60:b5,fa:16:3e,49763,10.1.5.21,fa:16:3e:2b:10:fa,fa:16:3e,3306,6,4,0,0,1625257787834,1625257822194,34360,69,7040,1625257787834,1625257822194,34360,69,7040,0,0,0,0,0,54,102.02898550724638,50.50479622375215,357,54,102.02898550724638,50.50479622375215,357,0,0.0,0.0,0,0,505.294117647059,2764.703784618038,22331,0,505.294117647059,2764.703784618038,22331,0,0.0,0.0,0,1,0,0,0,68,46,0,0,1,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,MySQL,Database,1,,,,,,Data Transfer Size Limits,Data Exfiltration,Benign,APT,False,,True,,,1
1069,0,10.1.3.8,fa:16:3e:f6:2f:13,fa:16:3e,59160,10.8.10.84,fa:16:3e:2b:10:fa,fa:16:3e,443,6,4,0,0,1625256499622,1625256559721,60099,33,4417,1625256499622,1625256559721,60099,17,2045,1625256499623,1625256559720,60097,16,2372,54,133.84848484848487,217.4458440066344,1251,54,120.29411764705884,112.164925837961,410,66,148.25,294.9925422786143,1251,0,1878.09375,5035.523782599083,15103,0,3756.187500000001,6699.604567621883,15104,0,4006.466666666666,6857.042207693871,15104,2,0,0,0,30,10,2,2,1,0,0,0,14,6,2,1,1,0,0,0,16,4,0,1,TLS,Web,0,,89be98bbd4f065fe510fca4893cf8d9b,f4febc55ea12b31ae17cfb7e614afda8,,,Encrypted Channel: Symmetric Cryptography,Establish Foothold,Benign,APT,True,True,,,,1
